MedicineID,MedicineName,DosageForm,Category,Type,UnitPrice,SupplierID,RequiresPrescription,StorageCondition
MED1058,Forvita C Tab 500Mg,Tablet,Oral Solid,Drug,8.93,SUP005,No,Cool & Dry
MED1059,Ghr 60 Tab (Growth Hormone Releaser),Tablet,Oral Solid,Drug,14.19,SUP012,No,Cool & Dry
MED1060,Losiram 10Mg,Tablet,Oral Solid,Drug,10.57,SUP008,Yes,Cool & Dry
MED1061,Ketorom 5Ml,Drop,Oral Liquid,Supply,16.56,SUP014,Yes,Room Temperature
MED1062,Pelargos Orange Flavor  120Ml,Syrup,Oral Liquid,Drug,3.18,SUP013,No,Room Temperature
MED1063,Kendalife Banana 8Sachet,Sachet,Oral Solid,Supply,2.99,SUP007,Yes,Cool & Dry
MED1064,Evolac  Lf,Milk Formula,Oral Liquid,Supply,11.73,SUP013,No,Room Temperature
MED1065,Vitamin E 400Mg 30 Cap,Capsule,Oral Solid,Drug,2.72,SUP009,Yes,Room Temperature
MED1066,Mefenamic Awa 500Mg,Tablet,Oral Solid,Drug,6.59,SUP013,Yes,Room Temperature
MED1067,Uriage Roseliane  Anti-Rougeurs  40Ml,Cream,Topical,Supply,26.42,SUP002,No,Refrigerated
MED1068,Etoria 90Mg Sana Pharma,Tablet,Oral Solid,Drug,11.64,SUP007,Yes,Cool & Dry
MED1069,Mela Dorm,Drop,Oral Liquid,Drug,7.2,SUP012,No,Room Temperature
MED1070,Optiron Iron Bis-Glycinate 90Cap,Capsule,Oral Solid,Drug,19.9,SUP010,Yes,Refrigerated
MED1071,Vitamin D3 10000Iu,Capsule,Oral Solid,Drug,11.32,SUP010,Yes,Cool & Dry
MED1072,Chilora Eye Drop,Eye Drop,Ophthalmic,Drug,20.25,SUP015,No,Room Temperature
MED1073,Zn-Fine Warden 50Mg,Tablet,Oral Solid,Drug,12.7,SUP006,Yes,Refrigerated
MED1074,Cemega Fish Oil 200Ml,Syrup,Oral Liquid,Drug,3.59,SUP011,No,Cool & Dry
MED1075,Betacortal 0.1% Topical Ointment 15Gm,Ointment,Topical,Drug,28.97,SUP008,No,Refrigerated
MED1076,Clotrion 10Gm Cream,Cream,Topical,Drug,34.55,SUP001,Yes,Room Temperature
MED1077,Pediatric Spf 50 100Ml,Lotion,Topical,Supply,27.08,SUP007,Yes,Cool & Dry
MED1078,Moclavin 875/125Mg 14 Tablet,Tablet,Oral Solid,Drug,15.73,SUP001,Yes,Room Temperature
MED1079,Piophage 850Mg,Tablet,Oral Solid,Drug,14.84,SUP008,No,Room Temperature
MED1080,Erycytol Depot 1Mg/Ml,Injection,Injectable,Drug,25.05,SUP013,Yes,Cool & Dry
MED1081,Avocom 0.05% Nasal Spary Avalon Pharma;,Nasal Spray,Nasal,Drug,14.03,SUP015,Yes,Cool & Dry
MED1082,My Keep Fresh Shampoo,Shampoo,Personal Care,Supply,8.4,SUP002,Yes,Room Temperature
MED1083,Layal,Tablet,Oral Solid,Drug,7.77,SUP008,Yes,Cool & Dry
MED1084,Butalin 120Ml,Syrup,Oral Liquid,Drug,9.26,SUP005,Yes,Room Temperature
MED1085,Dioclav 1G Npi 10Tab,Tablet,Oral Solid,Drug,9.2,SUP009,Yes,Room Temperature
MED1086,Fine'S Ultra Omega Complete Gum,Lozenge,Oral Solid,Drug,3.26,SUP002,Yes,Cool & Dry
MED1087,Avocom-M 50G Cream Avalon Pharma;,Cream,Topical,Drug,18.79,SUP002,No,Room Temperature
MED1088,Ghost Honey,Sachet,Oral Solid,Supply,13.8,SUP004,No,Cool & Dry
MED1089,Librax,Tablet,Oral Solid,Drug,8.42,SUP012,Yes,Cool & Dry
MED1090,Panadol Extra 24 Tablet Sur,Tablet,Oral Solid,Drug,4.32,SUP014,No,Room Temperature
MED1091,Ovaboost For Women 120 Cap,Capsule,Oral Solid,Drug,18.58,SUP012,Yes,Room Temperature
MED1092,Telmicard 80Mg,Tablet,Oral Solid,Drug,2.74,SUP011,Yes,Refrigerated
MED1093,La Roche-Posay Hyalu B5 Eyes,Cream,Topical,Supply,33.78,SUP015,No,Refrigerated
MED1094,Amlodipine 10Mg,Tablet,Oral Solid,Drug,3.22,SUP002,No,Cool & Dry
MED1095,Janumet 50/1000Mg,Tablet,Oral Solid,Drug,3.29,SUP008,Yes,Cool & Dry
MED1096,Svr Xerial 30 100Ml,Cream,Topical,Supply,30.34,SUP007,Yes,Room Temperature
MED1097,Aspicell Tab 100Mg,Tablet,Oral Solid,Drug,16.52,SUP012,No,Room Temperature
MED1098,Plavix  75Mg,Tablet,Oral Solid,Drug,11.79,SUP006,No,Room Temperature
MED1099,Ecrinal Anp2+ Lotion For Women,Lotion,Topical,Supply,24.7,SUP004,No,Refrigerated
MED1100,Ecrinal Fortifying Shampoo For Women,Shampoo,Personal Care,Drug,17.72,SUP010,No,Room Temperature
MED1101,Lamifen   15G   1%,Cream,Topical,Drug,15.2,SUP008,No,Room Temperature
MED1102,Meto Aiwa 50Mg,Tablet,Oral Solid,Drug,3.76,SUP001,Yes,Room Temperature
MED1103,Metanium,Cream,Topical,Supply,16.08,SUP006,No,Refrigerated
MED1104,Ducray Keracnyl  200Ml,Gel,Topical,Supply,27.62,SUP005,Yes,Room Temperature
MED1105,Thrombo Ass 75 Mg,Tablet,Oral Solid,Drug,15.38,SUP009,No,Room Temperature
MED1106,Lpr Anthelios Xl50+ Innovation Yeux Sensibles,Cream,Topical,Supply,35.12,SUP013,Yes,Cool & Dry
MED1107,Hungry,Tablet,Oral Solid,Drug,14.84,SUP012,Yes,Room Temperature
MED1108,Appetite Booster Pectin Gummies 60Gum,Lozenge,Oral Solid,Drug,19.42,SUP014,No,Room Temperature
MED1109,Garnier Skin Active Intensive Tube 150 Ml Ml Gel,Gel,Topical,Supply,25.22,SUP008,Yes,Refrigerated
MED1110,Calcion 3,Syrup,Oral Liquid,Drug,7.63,SUP004,Yes,Room Temperature
MED1111,Dexoyat Syrup 100Ml,Syrup,Oral Liquid,Drug,11.25,SUP010,No,Room Temperature
MED1112,Lofnac 50  30 Sachet,Sachet,Oral Solid,Drug,5.44,SUP007,No,Refrigerated
MED1113,Kanagesic,Tablet,Oral Solid,Drug,13.65,SUP002,No,Cool & Dry
MED1114,Mobic 7.5Mg,Tablet,Oral Solid,Drug,5.65,SUP001,No,Room Temperature
MED1115,Link 20Mg,Tablet,Oral Solid,Drug,3.5,SUP011,No,Room Temperature
MED1116,Dexamethasone-Cox 8Mg/2Ml,Injection,Injectable,Drug,69.18,SUP003,Yes,Room Temperature
MED1117,La Roche-Posay Retinol B3 Serum 30Ml,Serum,Topical,Supply,16.6,SUP010,No,Refrigerated
MED1118,Betamethasone Valerate 0.1% Ointment,Ointment,Topical,Drug,31.22,SUP014,No,Room Temperature
MED1119,Fine'S Arthritis Relief Gummy 180Gm,Lozenge,Oral Solid,Supply,12.12,SUP011,Yes,Room Temperature
MED1120,Lavar Ehite Plus Tooth Paste 85 Gm,Toothpaste,Personal Care,Supply,24.6,SUP013,No,Cool & Dry
MED1121,Farcolin 20Ml Respirator Solution,Solution,Oral Liquid,Drug,15.52,SUP001,Yes,Cool & Dry
MED1122,Mae Lemon & Mint Flavour 7Day Pack 21*3G Sachets,Sachet,Oral Solid,Drug,19.53,SUP015,No,Refrigerated
MED1123,F.D Forte,Drop,Oral Liquid,Drug,15.09,SUP009,No,Room Temperature
MED1124,Pediatric Moisturising Body Milk,Cream,Topical,Drug,25.7,SUP008,No,Room Temperature
MED1125,Triaxone 500Mg Im/Iv,Injection,Injectable,Drug,54.99,SUP002,No,Refrigerated
MED1126,Lamiter 10Mg Cream,Cream,Topical,Drug,3.97,SUP009,No,Refrigerated
MED1127,Alessia 10Mg 30Tab,Tablet,Oral Solid,Drug,18.69,SUP003,No,Refrigerated
MED1128,Vominore,Tablet,Oral Solid,Drug,16.85,SUP008,Yes,Cool & Dry
MED1129,Pacroma 1% 15G,Cream,Topical,Drug,12.9,SUP005,Yes,Room Temperature
MED1130,Bioderma Photoderm Ar Spf 50 Tended,Cream,Topical,Drug,9.68,SUP012,Yes,Room Temperature
MED1131,Gentamicin 0.3% 20G,Cream,Topical,Supply,29,SUP010,No,Room Temperature
MED1132,Protane 0.025%,Cream,Topical,Drug,14.43,SUP007,No,Room Temperature
MED1133,Atarax 25Mg,Tablet,Oral Solid,Drug,7.79,SUP013,Yes,Cool & Dry
MED1134,Ritrom 250Mg Syrup,Syrup,Oral Liquid,Drug,2.1,SUP015,No,Cool & Dry
MED1135,Pms-Pregabalin 75Mg,Capsule,Oral Solid,Drug,17.59,SUP009,No,Refrigerated
MED1136,Jointplus,Tablet,Oral Solid,Drug,11.98,SUP011,No,Cool & Dry
MED1137,Alerzin 10Mg,Tablet,Oral Solid,Drug,8.91,SUP012,No,Cool & Dry
MED1138,Spazmotek Plus,Tablet,Oral Solid,Drug,4.12,SUP001,No,Cool & Dry
MED1139,Lyrica 75 Mg Pfizer,Capsule,Oral Solid,Drug,13.21,SUP005,No,Cool & Dry
MED1140,Gastone 60 Capsules,Capsule,Oral Solid,Supply,2.07,SUP010,Yes,Room Temperature
MED1141,Celoxx 200Mg,Tablet,Oral Solid,Drug,15.3,SUP002,No,Cool & Dry
MED1142,Go Joints  Quick Absorb 450 Ml,Syrup,Oral Liquid,Drug,5.44,SUP012,Yes,Room Temperature
MED1143,Healthy Heamatofrol,Capsule,Oral Solid,Drug,9.27,SUP009,No,Refrigerated
MED1144,Dermoyat Ointment For Exertnal Use,Ointment,Topical,Drug,15.61,SUP008,No,Cool & Dry
MED1145,Scopinal 20Mf/Ml Amp,Injection,Injectable,Supply,35.9,SUP003,No,Room Temperature
MED1146,Elegant Vitashine Skin Lightening Soap 100Gm,Soap,Personal Care,Drug,22.2,SUP015,No,Room Temperature
MED1147,Revolu C White Active Whitening Set,Solution,Oral Liquid,Supply,14.43,SUP008,No,Room Temperature
MED1148,Fermet 5Mg,Tablet,Oral Solid,Drug,12,SUP005,No,Room Temperature
MED1149,Energy Et Hansal 20 Tab Effervescent Tab,Tablet,Oral Solid,Drug,3.07,SUP014,No,Room Temperature
MED1150,Glycerin Infant,Suppository,Suppository,Drug,4.84,SUP003,No,Refrigerated
MED1151,D3-Caps 5000 Iu Mic,Capsule,Oral Solid,Drug,4.41,SUP001,No,Room Temperature
MED1152,I-Pill,Tablet,Oral Solid,Drug,12.93,SUP005,Yes,Cool & Dry
MED1153,Dermasid 15G   Cream Kleva;,Cream,Topical,Drug,27.94,SUP010,No,Room Temperature
MED1154,Biorepair Plus 75Ml,Toothpaste,Personal Care,Supply,9.62,SUP006,Yes,Cool & Dry
MED1155,Propranolol 10Mg,Tablet,Oral Solid,Drug,13.75,SUP007,No,Room Temperature
MED1156,Foli Heal Plus For Women Cap,Capsule,Oral Solid,Drug,10.48,SUP002,No,Room Temperature
MED1157,B-Care Plus American Care,Tablet,Oral Solid,Drug,9.68,SUP011,Yes,Refrigerated
MED1158,Zaha 500Mg,Tablet,Oral Solid,Drug,6.55,SUP003,Yes,Refrigerated
MED1159,Cox B-200,Capsule,Oral Solid,Drug,15.47,SUP014,No,Refrigerated
MED1160,Piodol Muscle & Joint,Tablet,Oral Solid,Drug,3.61,SUP002,No,Cool & Dry
MED1161,Svr Xerial 30 Creme Pieds 50Ml,Cream,Topical,Supply,18.91,SUP004,No,Cool & Dry
MED1162,Betmiga 50Mg 30Tab,Tablet,Oral Solid,Drug,6.74,SUP008,Yes,Room Temperature
MED1163,Pantoprazol Arysto  40Mg,Tablet,Oral Solid,Drug,14.05,SUP008,Yes,Room Temperature
MED1164,Daily Medicine Container With Pills Dividing System,Tablet,Oral Solid,Supply,10.5,SUP004,No,Cool & Dry
MED1165,Nebilet,Tablet,Oral Solid,Drug,13.84,SUP001,No,Refrigerated
MED1166,Spirolakton Awa  25,Tablet,Oral Solid,Drug,2.34,SUP007,No,Room Temperature
MED1167,Lilyphane 60 Tab,Tablet,Oral Solid,Drug,8.81,SUP013,Yes,Room Temperature
MED1168,Roxipime 1G Iv/Im,Injection,Injectable,Drug,51.95,SUP012,Yes,Room Temperature
MED1169,Thrombo Ass 100Mg Gerot Lannach,Tablet,Oral Solid,Drug,1.64,SUP013,Yes,Room Temperature
MED1170,Libfavir 200Mg,Tablet,Oral Solid,Drug,7.08,SUP011,No,Cool & Dry
MED1171,Lilycystine 60 Cap,Capsule,Oral Solid,Drug,5.41,SUP015,No,Room Temperature
MED1172,Lumecare Hypromellose,Eye Drop,Ophthalmic,Drug,11.71,SUP003,Yes,Refrigerated
MED1173,Glucovance   500Mg/5Mg,Tablet,Oral Solid,Drug,6.23,SUP013,No,Room Temperature
MED1174,Awa Retic Awamedica,Tablet,Oral Solid,Drug,7.57,SUP007,Yes,Room Temperature
MED1175,Plavineer 75Mg Pioneer,Tablet,Oral Solid,Drug,1.64,SUP001,Yes,Room Temperature
MED1176,Arbiten   160Mg,Tablet,Oral Solid,Drug,15.32,SUP005,Yes,Room Temperature
MED1177,Amaryl M 2Mg/500Mg,Tablet,Oral Solid,Drug,4.75,SUP003,No,Cool & Dry
MED1178,Calypso Facial Sun 30,Cream,Topical,Drug,17.07,SUP004,Yes,Refrigerated
MED1179,Xeractan 20Mg 30 Soft Gelatin,Capsule,Oral Solid,Drug,14.52,SUP006,No,Cool & Dry
MED1180,Panadol 500Mg Gsk 36Tab,Tablet,Oral Solid,Drug,10.75,SUP014,No,Room Temperature
MED1181,Meiact 200Mg,Tablet,Oral Solid,Drug,16.92,SUP011,No,Room Temperature
MED1182,Dutasteride/Tamsulosin Hydrochloride 0.5Mg/0.4Mg Hard Capsules,Capsule,Oral Solid,Drug,16.41,SUP010,No,Room Temperature
MED1183,Pagamax Plus 75Mg/1Mg 60 Hard Gelatine Capsules,Capsule,Oral Solid,Drug,2.83,SUP014,Yes,Room Temperature
MED1184,Tilcotil  20 Mg,Tablet,Oral Solid,Drug,17.44,SUP008,Yes,Refrigerated
MED1185,Timolol 0.5 % W/V Eye Drops Solution  5Ml,Drop,Oral Liquid,Drug,2.68,SUP004,Yes,Cool & Dry
MED1186,Hydraphase Intense Legere 50Ml,Cream,Topical,Supply,3.69,SUP012,Yes,Room Temperature
MED1187,Pectol Fresh Cherry Flavour +Vit C Lozenge Spain;,Lozenge,Oral Solid,Supply,18.54,SUP008,No,Room Temperature
MED1188,Xelon 15Mg/5Ml Syrup,Syrup,Oral Liquid,Drug,15.79,SUP013,No,Room Temperature
MED1189,Ativit,Syrup,Oral Liquid,Drug,11.21,SUP012,Yes,Room Temperature
MED1190,Kin Care Mouth Wash,Mouthwash,Personal Care,Supply,18.06,SUP015,No,Cool & Dry
MED1191,Urisept  100Mg,Tablet,Oral Solid,Drug,14.63,SUP002,Yes,Cool & Dry
MED1192,Ispagel Orange 3.5G Powder,Powder,Dermatology,Drug,13.35,SUP002,No,Cool & Dry
MED1193,Coliez,Drop,Oral Liquid,Drug,3.84,SUP003,No,Room Temperature
MED1194,D3 Biofactor 3000Iu Drops,Drop,Oral Liquid,Supply,2.33,SUP003,No,Room Temperature
MED1195,Colgate Max White White & Protect,Toothpaste,Personal Care,Supply,11.09,SUP003,No,Refrigerated
MED1196,Katya 30/75 Stragen Com,Tablet,Oral Solid,Drug,16.32,SUP012,No,Room Temperature
MED1197,Sodium Bicarbonate,Ear Drop,Ear,Drug,14.27,SUP010,No,Cool & Dry
MED1198,Kamagra 100Mg,Tablet,Oral Solid,Drug,16.89,SUP010,No,Refrigerated
MED1199,Suprax  400Mg,Capsule,Oral Solid,Drug,18.52,SUP001,No,Room Temperature
MED1200,Venopower 450/50 Mg 30 Tab,Tablet,Oral Solid,Drug,3.13,SUP008,Yes,Room Temperature
MED1201,Vaseline Intensive Care Advanced Repair,Cream,Topical,Supply,34.25,SUP008,Yes,Refrigerated
MED1202,Betalek Cream 30G,Cream,Topical,Drug,12,SUP006,No,Room Temperature
MED1203,L-Carnitine 500Mg,Capsule,Oral Solid,Drug,12.39,SUP013,Yes,Cool & Dry
MED1204,Bactiflox Neo 500Mg,Tablet,Oral Solid,Drug,11.19,SUP012,Yes,Room Temperature
MED1205,Adt 25Mg   60Tab,Tablet,Oral Solid,Drug,8.82,SUP007,No,Room Temperature
MED1206,Foliculin -75 Hp,Injection,Injectable,Drug,31.72,SUP001,No,Room Temperature
MED1207,Sansafe Whitening,Cream,Topical,Supply,15.56,SUP012,Yes,Room Temperature
MED1208,Paracetamol 500Mg Troge,Tablet,Oral Solid,Drug,7.66,SUP009,No,Room Temperature
MED1209,Gentamycin 0.3% Eye Ointment 4Gm,Eye Ointment,Ophthalmic,Drug,12.54,SUP015,No,Refrigerated
MED1210,Claricide  500Mg,Tablet,Oral Solid,Drug,10.94,SUP012,No,Refrigerated
MED1211,Histofen Syrup 00Ml,Syrup,Oral Liquid,Drug,3.82,SUP006,No,Room Temperature
MED1212,Mometasone Furoate 0.1% W/W Ointment,Ointment,Topical,Drug,21.87,SUP011,No,Refrigerated
MED1213,Acm Vitix,Gel,Topical,Supply,36.52,SUP009,Yes,Room Temperature
MED1214,Zytrom 200Mg/5Ml  30Ml,Syrup,Oral Liquid,Drug,7.59,SUP002,Yes,Refrigerated
MED1215,Para-Denk 250Mg,Suppository,Suppository,Drug,15.64,SUP007,No,Room Temperature
MED1216,Maddosol Hypertonic,Nasal Spray,Nasal,Drug,21.38,SUP008,Yes,Refrigerated
MED1217,Peppermint Oil 50Mg Cap,Capsule,Oral Solid,Drug,16.58,SUP001,Yes,Refrigerated
MED1218,Favira 200Mg Favipiravir,Tablet,Oral Solid,Drug,5.87,SUP005,Yes,Refrigerated
MED1219,Ecrinal Anti Hair Loss Ampoules With Anp2,Injection,Injectable,Drug,20.25,SUP007,No,Cool & Dry
MED1220,Quinoric  200 Mg,Tablet,Oral Solid,Drug,5.15,SUP009,Yes,Cool & Dry
MED1221,Dermatix 15G,Gel,Topical,Drug,25.29,SUP012,No,Cool & Dry
MED1222,Rovac 10Tab,Tablet,Oral Solid,Drug,15.56,SUP007,No,Refrigerated
MED1223,Hayaphenicol 1% Eye Ointment,Eye Ointment,Ophthalmic,Drug,25.7,SUP002,No,Refrigerated
MED1224,Savoxia 90Mg 14Tab,Tablet,Oral Solid,Drug,4.78,SUP002,No,Cool & Dry
MED1225,Libraxam   Sdi,Tablet,Oral Solid,Drug,15.8,SUP002,No,Room Temperature
MED1226,Ghrt 60 Tab (Growth Hormone Releaser) Teenagers Tablet Kp;,Tablet,Oral Solid,Drug,10.64,SUP005,No,Room Temperature
MED1227,Inoar Blends Rich In Vitamin C Shampoo,Shampoo,Personal Care,Supply,23.12,SUP015,Yes,Room Temperature
MED1228,Metformin Denk 500,Tablet,Oral Solid,Drug,15.56,SUP011,No,Room Temperature
MED1229,Babe Intimate Hygiene Gel  250Ml,Gel,Topical,Supply,19.61,SUP006,No,Room Temperature
MED1230,Avene Soap,Soap,Personal Care,Supply,27.88,SUP008,Yes,Room Temperature
MED1231,Longacef 1Gm Iv,Injection,Injectable,Drug,49.51,SUP007,No,Room Temperature
MED1232,Hemomycin 500Mg,Tablet,Oral Solid,Drug,13.25,SUP009,Yes,Room Temperature
MED1233,Midolek 150 Mg 30Tab,Tablet,Oral Solid,Drug,13.05,SUP015,No,Cool & Dry
MED1234,Sodium Chloride 0.9 500Ml  Bottle,Solution,Oral Liquid,Drug,15.83,SUP004,No,Refrigerated
MED1235,Candid Cream,Cream,Topical,Drug,26.21,SUP015,Yes,Room Temperature
MED1236,Funbinar 250Mg 28Tab,Tablet,Oral Solid,Drug,4.29,SUP015,No,Room Temperature
MED1237,Apple Cider Plus Nutralic 60 Gum,Lozenge,Oral Solid,Supply,2.76,SUP015,Yes,Refrigerated
MED1238,Letrozole 2.5Mg,Tablet,Oral Solid,Drug,9.68,SUP003,No,Room Temperature
MED1239,Colesol  2400 Iu/Ml  30Ml,Drop,Oral Liquid,Drug,6.85,SUP002,No,Refrigerated
MED1240,Anginovag Spray 10Ml,Solution,Oral Liquid,Supply,6.39,SUP001,No,Refrigerated
MED1241,Alerinit 5Mg 20Tab,Tablet,Oral Solid,Drug,2.54,SUP003,Yes,Cool & Dry
MED1242,Dinixir 10 Cap,Capsule,Oral Solid,Drug,10.89,SUP002,Yes,Refrigerated
MED1243,Cyprota 4Mg 20Tab,Tablet,Oral Solid,Drug,7.24,SUP010,No,Room Temperature
MED1244,Olfen 50Mg 20 Tab,Tablet,Oral Solid,Drug,9.86,SUP003,No,Refrigerated
MED1245,Ozical,Tablet,Oral Solid,Drug,2.55,SUP011,Yes,Room Temperature
MED1246,Pregnacare Plus Omega-3,Tablet,Oral Solid,Drug,16.89,SUP004,No,Cool & Dry
MED1247,Vitamin D 5000Iu,Tablet,Oral Solid,Drug,2.92,SUP008,Yes,Room Temperature
MED1248,Laxavit Forte,Tablet,Oral Solid,Drug,17.49,SUP011,No,Room Temperature
MED1249,Orlistat 120Mg Ibn Al Haytham 20 Capsules,Capsule,Oral Solid,Drug,17.32,SUP009,Yes,Room Temperature
MED1250,Gnb- Diabeain,Tablet,Oral Solid,Supply,12.88,SUP006,No,Room Temperature
MED1251,Vc Waterproof Lipstick Italy,Cream,Topical,Supply,21.76,SUP009,No,Refrigerated
MED1252,Foltene Strengthening For Thinning Hair Shampoo For Women,Shampoo,Personal Care,Supply,14.96,SUP005,Yes,Room Temperature
MED1253,Mucolyte 100Ml,Syrup,Oral Liquid,Drug,10.87,SUP008,No,Cool & Dry
MED1254,Xolamol,Eye Drop,Ophthalmic,Drug,29.38,SUP002,Yes,Room Temperature
MED1255,Fokids Vitality 150 Ml Syrup,Syrup,Oral Liquid,Drug,16.33,SUP013,No,Refrigerated
MED1256,Kordexa 4Mg,Tablet,Oral Solid,Drug,9.82,SUP011,No,Room Temperature
MED1257,Svr  Sensifine Fluide 40Ml,Cream,Topical,Supply,32.96,SUP003,No,Cool & Dry
MED1258,Depo-Medrol 40Mg Turkey,Injection,Injectable,Drug,55.63,SUP010,Yes,Room Temperature
MED1259,Omegol 3  Truevit 200Ml Syrup,Syrup,Oral Liquid,Drug,7.14,SUP007,Yes,Cool & Dry
MED1260,Ilon Wound Care Ointment 22%,Gel,Topical,Drug,20.6,SUP002,No,Room Temperature
MED1261,Babe  10% Urea Repairing Lotion 500Ml,Lotion,Topical,Supply,8.58,SUP009,Yes,Room Temperature
MED1262,Siofor 850,Tablet,Oral Solid,Drug,2.64,SUP001,No,Cool & Dry
MED1263,Azid 500Mg 3Tab,Tablet,Oral Solid,Drug,3.41,SUP004,No,Room Temperature
MED1264,Jihaz Atta Be Code Disposable Infusion Set,Injection,Injectable,Supply,72.94,SUP004,Yes,Room Temperature
MED1265,Medisol  100Ml,Solution,Oral Liquid,Drug,7.5,SUP003,Yes,Room Temperature
MED1266,Cefotaxime Normon  Iv 1G,Injection,Injectable,Drug,60,SUP005,No,Room Temperature
MED1267,Clobetasol 0.05%,Ointment,Topical,Drug,21.67,SUP003,No,Room Temperature
MED1268,Betixim 400 Mg 5 Cap,Capsule,Oral Solid,Drug,4.69,SUP012,Yes,Room Temperature
MED1269,Histacare 30Tab,Tablet,Oral Solid,Drug,6.08,SUP012,No,Room Temperature
MED1270,Quadrim Cream 15Gm,Cream,Topical,Drug,19.2,SUP007,Yes,Room Temperature
MED1271,Uropan  5Mg,Syrup,Oral Liquid,Drug,9.03,SUP001,No,Cool & Dry
MED1272,Bn-Hsn 30Tab,Tablet,Oral Solid,Drug,11.17,SUP006,Yes,Refrigerated
MED1273,Riabal Compound,Tablet,Oral Solid,Drug,4.44,SUP001,Yes,Room Temperature
MED1274,Panadol Advance 16,Tablet,Oral Solid,Drug,8.4,SUP009,Yes,Refrigerated
MED1275,Antispasmin 20 Tab,Tablet,Oral Solid,Drug,6.73,SUP013,No,Refrigerated
MED1276,Nutra Sleep 30 Cap,Capsule,Oral Solid,Drug,9.06,SUP001,Yes,Cool & Dry
MED1277,Wisdom Daily Gum Healh,Toothpaste,Personal Care,Supply,11.47,SUP002,No,Cool & Dry
MED1278,Wisdom Chlorhexidine Fresh Mint 300Ml,Mouthwash,Personal Care,Supply,18.74,SUP009,No,Refrigerated
MED1279,Skinlab Cleanser Daily Care Oily Skin,Gel,Topical,Supply,32.2,SUP011,Yes,Refrigerated
MED1280,Alctone  50,Tablet,Oral Solid,Drug,13.48,SUP005,No,Cool & Dry
MED1281,Tenvia Plus 80/12.5Mg,Tablet,Oral Solid,Drug,2.72,SUP010,No,Room Temperature
MED1282,Nupentin-300Mg,Capsule,Oral Solid,Drug,3.25,SUP009,No,Room Temperature
MED1283,Biofreeze 118Ml,Gel,Topical,Drug,28.1,SUP001,Yes,Cool & Dry
MED1284,Cinnacor Cinnarizine Adipharm 25Mg,Tablet,Oral Solid,Drug,6.76,SUP005,No,Room Temperature
MED1285,Ursoflor 300Mg,Tablet,Oral Solid,Drug,14.89,SUP015,No,Refrigerated
MED1286,Ciprocort,Ear Drop,Ear,Drug,14.85,SUP013,No,Room Temperature
MED1287,Panklav 625Mg,Tablet,Oral Solid,Drug,18.27,SUP003,Yes,Room Temperature
MED1288,Time-Filler Cream 50Ml,Cream,Topical,Supply,35.31,SUP006,No,Room Temperature
MED1289,Gesta 2 Tow 30Tab,Tablet,Oral Solid,Drug,7.67,SUP015,Yes,Refrigerated
MED1290,Visanne 2 Mg Bayer,Tablet,Oral Solid,Drug,12.28,SUP004,No,Room Temperature
MED1291,Topicrem Mela Body Lightening & Ultra -Moisturzing Millk,Cream,Topical,Supply,8.23,SUP014,No,Refrigerated
MED1292,Noreva Sensidiane Ar Intensif 30Ml,Cream,Topical,Supply,15.94,SUP008,No,Room Temperature
MED1293,Ozar Oinment (B-Sitoseterol) 0.25 %,Ointment,Topical,Drug,38.8,SUP013,No,Room Temperature
MED1294,Woundcel  60Cap,Capsule,Oral Solid,Drug,14.42,SUP004,No,Cool & Dry
MED1295,Momate Ointment 15Gm,Ointment,Topical,Drug,17.5,SUP004,Yes,Cool & Dry
MED1296,Ibuprofen Denk  400,Tablet,Oral Solid,Drug,12.51,SUP011,No,Room Temperature
MED1297,Svr  Topialyse Mains  50Ml,Cream,Topical,Supply,37.71,SUP008,Yes,Refrigerated
MED1298,Meditopic C-Topic Cream,Cream,Topical,Supply,14.45,SUP008,Yes,Room Temperature
MED1299,Indometacin 25Mg,Capsule,Oral Solid,Drug,8.47,SUP008,No,Room Temperature
MED1300,Atacand Plus 16/12.5Mg,Tablet,Oral Solid,Drug,16.15,SUP004,No,Cool & Dry
MED1301,Rosva 20Mg,Tablet,Oral Solid,Drug,16.54,SUP002,Yes,Cool & Dry
MED1302,Flu-Out  Sdi,Tablet,Oral Solid,Drug,13.9,SUP003,No,Cool & Dry
MED1303,Vitamine C,Tablet,Oral Solid,Drug,16.84,SUP007,No,Cool & Dry
MED1304,Nutriatfal Syrup 125Ml,Syrup,Oral Liquid,Drug,13.82,SUP009,Yes,Room Temperature
MED1305,Gli Elementi Gentle Enzyme Peel,Gel,Topical,Supply,28.36,SUP011,No,Room Temperature
MED1306,Delia Cosmetics Good Hand S.O.S Cream,Cream,Topical,Supply,22.48,SUP011,No,Cool & Dry
MED1307,Cough Mixture Syrup  Winzor,Syrup,Oral Liquid,Drug,12.34,SUP009,No,Cool & Dry
MED1308,Awasilvadin  1%,Cream,Topical,Drug,18.67,SUP014,No,Refrigerated
MED1309,Vulga Xr 55Mg,Tablet,Oral Solid,Drug,8.19,SUP013,No,Refrigerated
MED1310,Trisequens Flim Kapli Tablet,Tablet,Oral Solid,Drug,8.21,SUP002,No,Cool & Dry
MED1311,Multi-Vitamin 20 Tab Effervescent,Tablet,Oral Solid,Drug,4.83,SUP003,Yes,Room Temperature
MED1312,Meconazol-Oral Gel 40Gm,Gel,Topical,Drug,10.93,SUP011,No,Room Temperature
