InvoiceID,MedicineID,MedicineName,DosageForm,Category,Type,QuantitySold,SaleDate,SaleTime,UnitPrice,Revenue,CostPrice,Profit,DiscountPct,PaymentMethod,CustomerType,EmployeeID,SupplierID
1198500,MED0060,Cotrim Fort,Tablet,Oral Solid,Drug,3,25-02-2024,15:32,8.52,25.56,17.12,8.44,0,Cash,Regular,EMP020,SUP014
1198533,MED0094,Hydroderm Moisturizing  Urea 5%,Cream,Topical,Supply,1,14-12-2024,16:45,18.62,18.62,12.47,6.15,0,Cash,Walk-in,EMP009,SUP003
1198562,MED0010,Cosinus 60Ml Nose And Sinuses,Spray,Respiratory,Drug,2,09-04-2024,18:04,8.95,17.9,11.99,5.91,0,Mobile Payment,New,EMP010,SUP001
1198562,MED0008,Heal Fast Gel 50Ml,Cream,Topical,Supply,1,09-04-2024,18:04,6.22,6.22,4.17,2.05,5,Mobile Payment,Regular,EMP014,SUP014
1198581,MED0046,Chloramphenicol 1% W/W Eye Oint,Ointment,Topical,Supply,1,26-12-2024,19:43,11.61,11.61,7.78,3.83,5,Cash,New,EMP008,SUP007
1198581,MED0008,Heal Fast Gel 50Ml,Cream,Topical,Supply,1,26-12-2024,19:43,6.22,6.22,4.17,2.05,15,Cash,Regular,EMP008,SUP014
1198581,MED0010,Cosinus 60Ml Nose And Sinuses,Spray,Respiratory,Drug,2,26-12-2024,19:43,8.95,17.9,11.99,5.91,5,Card,Regular,EMP008,SUP001
1198600,MED0083,Isomac 20,Capsule,Oral Solid,Drug,2,22-06-2024,13:18,12.31,24.62,16.49,8.13,5,Mobile Payment,Walk-in,EMP020,SUP003
1198600,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,22-06-2024,13:18,18.5,18.5,12.39,6.11,0,Cash,Regular,EMP020,SUP010
1198600,MED0021,Sebium Photoderm Akn Mat Spf 30 40Ml,Cream,Topical,Supply,1,22-06-2024,13:18,32.82,32.82,21.98,10.84,0,Insurance,Regular,EMP019,SUP010
1198600,MED0095,White Intense Night 30Ml,Cream,Topical,Supply,1,22-06-2024,13:18,5.35,5.35,3.58,1.77,5,Cash,Insurance,EMP009,SUP014
1198635,MED0096,Triamcinolon N.N.,Ointment,Topical,Drug,1,06-09-2024,16:29,17.12,17.12,11.47,5.65,15,Mobile Payment,Walk-in,EMP018,SUP006
1198694,MED0097,Depo-Medrol 40Mg,Injection,Injectable,Drug,2,12-03-2024,19:10,79.73,159.46,106.8,52.66,5,Cash,New,EMP012,SUP013
1198769,MED0074,Capsoli Batal,Capsule,Oral Solid,Drug,1,10-08-2024,16:39,7.32,7.32,4.9,2.42,0,Card,Walk-in,EMP008,SUP001
1198769,MED0053,Bioflex Plus Join Repair Formula,Tablet,Oral Solid,Drug,3,10-08-2024,16:39,6.44,19.32,12.94,6.38,10,Cash,Regular,EMP005,SUP002
1198769,MED0052,Arthri Flex,Gel,Topical,Drug,1,10-08-2024,16:39,10.75,10.75,7.2,3.55,0,Mobile Payment,Insurance,EMP001,SUP012
1198775,MED0098,Onlefit Cap,Capsule,Oral Solid,Drug,4,18-12-2024,16:51,11.29,45.16,30.25,14.91,0,Mobile Payment,Regular,EMP018,SUP004
1198775,MED0098,Onlefit Cap,Capsule,Oral Solid,Drug,4,18-12-2024,16:50,11.29,45.16,30.25,14.91,15,Cash,New,EMP019,SUP004
1198896,MED0099,Meratrum 3 A-Z/30Tab.,Tablet,Oral Solid,Drug,1,21-03-2024,16:38,19.46,19.46,13.03,6.43,5,Cash,Walk-in,EMP011,SUP003
1199096,MED0004,Mesone,Cream,Topical,Drug,1,02-01-2024,11:35,11.26,11.26,7.54,3.72,0,Card,New,EMP008,SUP013
1199120,MED0045,Rugard Urea %10 Repair Bodylotion,Lotion,Topical,Supply,1,01-10-2024,15:23,5.95,5.95,3.99,1.96,5,Cash,New,EMP006,SUP001
1199191,MED0100,Fokids Vitality  150Ml,Syrup,Oral Liquid,Drug,1,28-06-2024,19:36,15.77,15.77,10.56,5.21,10,Cash,Regular,EMP013,SUP007
1199191,MED0100,Fokids Vitality  150Ml,Syrup,Oral Liquid,Drug,2,28-06-2024,19:35,15.77,31.54,21.12,10.42,0,Card,New,EMP007,SUP007
1199191,MED0068,Gainuup Powerful Fruits 300G,Powder,Dermatology,Supply,3,28-06-2024,19:35,5.64,16.92,11.33,5.59,10,Insurance,Insurance,EMP018,SUP005
1199191,MED0101,Nutricia Nutrinidrink Vanilla,Milk Formula,Oral Liquid,Supply,1,28-06-2024,19:35,2.18,2.18,1.46,0.72,0,Insurance,New,EMP020,SUP011
1199207,MED0102,Novophan Energizing,Shampoo,Personal Care,Supply,1,29-08-2024,14:03,22.18,22.18,14.86,7.32,0,Card,New,EMP001,SUP014
1199207,MED0093,Dilaprost 5Mg,Tablet,Oral Solid,Drug,3,29-08-2024,14:03,16.15,48.45,32.45,16,0,Insurance,Regular,EMP006,SUP004
1199210,MED0093,Dilaprost 5Mg,Tablet,Oral Solid,Drug,3,06-12-2024,14:10,16.15,48.45,32.45,16,0,Card,Regular,EMP003,SUP004
1199210,MED0103,Hair Booster 60Gum,Lozenge,Oral Solid,Drug,1,06-12-2024,14:10,14.11,14.11,9.45,4.66,0,Cash,Regular,EMP019,SUP010
1199210,MED0104,Vichy Energising Hair Loss Shampoo 200 Ml,Shampoo,Personal Care,Supply,1,06-12-2024,14:10,17.04,17.04,11.41,5.63,15,Cash,Regular,EMP020,SUP005
1199276,MED0105,Nutrigen Growmega Fish Oil  200Ml Help Childern,Syrup,Oral Liquid,Drug,1,22-09-2024,18:02,6.27,6.27,4.2,2.07,0,Cash,New,EMP009,SUP010
1199282,MED0106,Benzoyl Gel 5% Coral,Gel,Topical,Drug,1,22-07-2024,18:21,26.72,26.72,17.9,8.82,0,Cash,Regular,EMP016,SUP007
1199282,MED0006,Istovin 20Mg,Capsule,Oral Solid,Drug,1,22-07-2024,18:21,14.02,14.02,9.39,4.63,5,Cash,Insurance,EMP004,SUP013
1199301,MED0107,Medulac-Wm,Syrup,Oral Liquid,Drug,1,06-07-2024,19:02,3.78,3.78,2.53,1.25,10,Cash,Insurance,EMP004,SUP009
1199326,MED0074,Capsoli Batal,Capsule,Oral Solid,Drug,1,18-04-2024,20:10,7.32,7.32,4.9,2.42,15,Mobile Payment,Insurance,EMP008,SUP001
1199326,MED0108,Sensilab Flexi Force 100Ml,Gel,Topical,Drug,1,18-04-2024,20:10,19.09,19.09,12.79,6.3,5,Mobile Payment,Regular,EMP014,SUP011
1199334,MED0008,Heal Fast Gel 50Ml,Cream,Topical,Supply,1,13-05-2024,20:34,6.22,6.22,4.17,2.05,0,Card,Regular,EMP008,SUP014
1199334,MED0010,Cosinus 60Ml Nose And Sinuses,Spray,Respiratory,Drug,1,13-05-2024,20:34,8.95,8.95,5.99,2.96,15,Mobile Payment,Walk-in,EMP008,SUP001
1199389,MED0069,Fat Fast  Capsol 60,Capsule,Oral Solid,Supply,2,04-04-2024,16:52,7.34,14.68,9.83,4.85,5,Mobile Payment,Insurance,EMP015,SUP012
1199454,MED0109,Uricol Powder,Sachet,Oral Solid,Drug,1,13-07-2024,13:17,9.89,9.89,6.62,3.27,0,Mobile Payment,New,EMP020,SUP005
1199454,MED0110,Voltfast 50Mg 30 Satchet,Powder,Dermatology,Drug,3,13-07-2024,13:17,24.08,72.24,48.38,23.86,5,Cash,Regular,EMP006,SUP004
1199494,MED0020,Queen Aromatherapy Grad,Soap,Personal Care,Supply,1,14-10-2024,16:12,2.18,2.18,1.46,0.72,0,Mobile Payment,Regular,EMP006,SUP003
1199543,MED0084,Elica-M,Ointment,Topical,Drug,1,15-11-2024,18:34,36.22,36.22,24.26,11.96,15,Cash,New,EMP008,SUP015
1199543,MED0111,Betasonate Eye Ointment,Eye Ointment,Ophthalmic,Drug,2,15-11-2024,18:34,31.65,63.3,42.4,20.9,0,Cash,Regular,EMP009,SUP007
1199543,MED0016,Asmafort Tablet,Tablet,Oral Solid,Drug,2,15-11-2024,18:34,11.58,23.16,15.51,7.65,10,Cash,Regular,EMP004,SUP014
1199543,MED0058,Bioderma Atoderm Intensive Baume  200Ml,Lotion,Topical,Supply,1,15-11-2024,18:34,29.98,29.98,20.08,9.9,5,Card,Insurance,EMP001,SUP004
1199543,MED0025,Prednisolon  5Mg,Tablet,Oral Solid,Drug,4,15-11-2024,18:34,19.21,76.84,51.46,25.38,0,Cash,New,EMP008,SUP011
1199543,MED0058,Bioderma Atoderm Intensive Baume  200Ml,Lotion,Topical,Supply,1,15-11-2024,18:33,29.98,29.98,20.08,9.9,15,Insurance,New,EMP010,SUP004
1199576,MED0112,Nidazole 500Mg,Tablet,Oral Solid,Drug,2,18-02-2024,20:00,6.37,12.74,8.53,4.21,0,Cash,Insurance,EMP014,SUP005
1199576,MED0113,Loperamide  2Mg,Tablet,Oral Solid,Drug,2,18-02-2024,20:00,10.76,21.52,14.41,7.11,0,Mobile Payment,Insurance,EMP019,SUP014
1199582,MED0114,Amoclan Forte 625Mg Hikma,Tablet,Oral Solid,Drug,1,30-01-2024,20:36,4.81,4.81,3.22,1.59,15,Mobile Payment,Insurance,EMP020,SUP006
1199582,MED0013,Fucidine 15G Cream,Cream,Topical,Drug,1,30-01-2024,20:36,3.98,3.98,2.67,1.31,15,Insurance,Insurance,EMP013,SUP012
1199628,MED0115,Doxycreat 100Mg,Tablet,Oral Solid,Drug,3,24-04-2024,16:17,18.38,55.14,36.93,18.21,5,Card,Walk-in,EMP015,SUP012
1199628,MED0027,Benzac Ac 5%,Cream,Topical,Drug,1,24-04-2024,16:17,6.43,6.43,4.31,2.12,0,Cash,New,EMP007,SUP006
1199628,MED0084,Elica-M,Ointment,Topical,Drug,1,24-04-2024,16:17,36.22,36.22,24.26,11.96,10,Insurance,Regular,EMP008,SUP015
1199628,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,24-04-2024,16:16,18.5,18.5,12.39,6.11,15,Insurance,Regular,EMP004,SUP010
1199650,MED0028,Isotoin 20Mg Usp,Capsule,Oral Solid,Drug,2,27-07-2024,17:14,3.29,6.58,4.41,2.17,15,Insurance,Insurance,EMP003,SUP013
1199650,MED0027,Benzac Ac 5%,Cream,Topical,Drug,1,27-07-2024,17:14,6.43,6.43,4.31,2.12,0,Cash,Insurance,EMP014,SUP006
1199650,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,27-07-2024,17:14,18.5,18.5,12.39,6.11,0,Cash,Walk-in,EMP015,SUP010
1199650,MED0060,Cotrim Fort,Tablet,Oral Solid,Drug,3,27-07-2024,17:14,8.52,25.56,17.12,8.44,0,Cash,Insurance,EMP015,SUP014
1199650,MED0116,Uriage Hyseac Spf 50 Fluid 50Ml,Cream,Topical,Supply,1,27-07-2024,17:13,35.21,35.21,23.58,11.63,10,Cash,Walk-in,EMP005,SUP004
1199675,MED0053,Bioflex Plus Join Repair Formula,Tablet,Oral Solid,Drug,3,28-02-2024,18:37,6.44,19.32,12.94,6.38,15,Cash,Walk-in,EMP013,SUP002
1199675,MED0108,Sensilab Flexi Force 100Ml,Gel,Topical,Drug,1,28-02-2024,18:37,19.09,19.09,12.79,6.3,5,Insurance,Insurance,EMP020,SUP011
1199675,MED0117,Paraxone 300Mg,Tablet,Oral Solid,Supply,3,28-02-2024,18:37,7.02,21.06,14.11,6.95,0,Cash,Walk-in,EMP013,SUP009
1199685,MED0118,Drains The Oil,Capsule,Oral Solid,Supply,2,31-08-2024,19:10,13.32,26.64,17.84,8.8,0,Card,Walk-in,EMP001,SUP001
1199697,MED0119,C-Lax  25Tab,Tablet,Oral Solid,Drug,3,26-05-2024,19:37,12.77,38.31,25.66,12.65,0,Insurance,Regular,EMP018,SUP011
1199697,MED0120,Selovita-D3 300.000 I.U/Ml,Injection,Injectable,Drug,2,26-05-2024,19:37,20.7,41.4,27.73,13.67,0,Cash,Insurance,EMP009,SUP015
1199697,MED0121,Multivitamin Hansal,Tablet,Oral Solid,Drug,2,26-05-2024,19:37,15.61,31.22,20.91,10.31,15,Cash,Regular,EMP007,SUP011
1199697,MED0122,Kiloloss,Capsule,Oral Solid,Supply,1,26-05-2024,19:37,11.48,11.48,7.69,3.79,0,Cash,Walk-in,EMP016,SUP005
1199697,MED0118,Drains The Oil,Capsule,Oral Solid,Supply,4,26-05-2024,19:37,13.32,53.28,35.69,17.59,0,Cash,Insurance,EMP014,SUP001
1199846,MED0083,Isomac 20,Capsule,Oral Solid,Drug,2,08-11-2024,15:05,12.31,24.62,16.49,8.13,5,Cash,Walk-in,EMP017,SUP003
1199846,MED0123,Isis Teen Derm,Gel,Topical,Supply,1,08-11-2024,15:05,31.81,31.81,21.31,10.5,10,Insurance,Walk-in,EMP011,SUP005
1199910,MED0030,Babe New Nuevo Spf 50,Cream,Topical,Supply,1,18-01-2024,19:50,25.34,25.34,16.97,8.37,0,Mobile Payment,Regular,EMP011,SUP002
1199910,MED0123,Isis Teen Derm,Gel,Topical,Supply,1,18-01-2024,19:48,31.81,31.81,21.31,10.5,10,Insurance,Regular,EMP001,SUP005
1199920,MED0124,Ferplex 40Mg,Solution,Oral Liquid,Drug,30,03-05-2024,20:54,10.49,314.7,210.78,103.92,0,Card,Regular,EMP016,SUP013
1199923,MED0070,P.O,Powder,Dermatology,Supply,2,06-12-2024,10:55,10.35,20.7,13.86,6.84,15,Insurance,New,EMP017,SUP011
1199963,MED0025,Prednisolon  5Mg,Tablet,Oral Solid,Drug,2,16-10-2024,15:23,19.21,38.42,25.73,12.69,5,Cash,Regular,EMP020,SUP011
1199963,MED0125,Bioderma Atoderm Pain,Soap,Personal Care,Supply,1,16-10-2024,15:23,2.02,2.02,1.35,0.67,0,Insurance,Regular,EMP013,SUP003
1199963,MED0058,Bioderma Atoderm Intensive Baume  200Ml,Lotion,Topical,Supply,1,16-10-2024,15:23,29.98,29.98,20.08,9.9,0,Insurance,Regular,EMP015,SUP004
1199963,MED0002,Fucidine 15G Oint,Ointment,Topical,Drug,1,16-10-2024,15:23,3.93,3.93,2.63,1.3,5,Cash,New,EMP020,SUP003
1199966,MED0084,Elica-M,Ointment,Topical,Drug,1,11-10-2024,15:33,36.22,36.22,24.26,11.96,0,Mobile Payment,Walk-in,EMP007,SUP015
1200035,MED0100,Fokids Vitality  150Ml,Syrup,Oral Liquid,Drug,1,15-11-2024,18:36,15.77,15.77,10.56,5.21,10,Insurance,Insurance,EMP012,SUP007
1200035,MED0126,Kidsvital Multivitamin Tonic Sunlife,Syrup,Oral Liquid,Drug,1,15-11-2024,18:36,7.19,7.19,4.82,2.37,0,Card,Regular,EMP005,SUP002
1200035,MED0101,Nutricia Nutrinidrink Vanilla,Milk Formula,Oral Liquid,Supply,1,15-11-2024,18:36,2.18,2.18,1.46,0.72,10,Insurance,Regular,EMP003,SUP011
1200039,MED0070,P.O,Powder,Dermatology,Supply,1,23-05-2024,18:40,10.35,10.35,6.93,3.42,0,Mobile Payment,Regular,EMP020,SUP011
1200167,MED0127,Diane 35,Tablet,Oral Solid,Drug,2,14-12-2024,17:38,1.86,3.72,2.49,1.23,5,Mobile Payment,New,EMP013,SUP001
1200212,MED0044,Kidssi Growth 150Ml,Syrup,Oral Liquid,Drug,2,23-07-2024,19:41,6.63,13.26,8.88,4.38,0,Mobile Payment,New,EMP006,SUP002
1200212,MED0105,Nutrigen Growmega Fish Oil  200Ml Help Childern,Syrup,Oral Liquid,Drug,6,23-07-2024,19:41,6.27,37.62,25.2,12.42,15,Mobile Payment,Regular,EMP013,SUP010
1200212,MED0100,Fokids Vitality  150Ml,Syrup,Oral Liquid,Drug,2,23-07-2024,19:41,15.77,31.54,21.12,10.42,0,Mobile Payment,New,EMP007,SUP007
1200212,MED0101,Nutricia Nutrinidrink Vanilla,Milk Formula,Oral Liquid,Supply,1,23-07-2024,19:40,2.18,2.18,1.46,0.72,0,Cash,Insurance,EMP007,SUP011
1200212,MED0070,P.O,Powder,Dermatology,Supply,2,23-07-2024,19:40,10.35,20.7,13.86,6.84,0,Mobile Payment,Regular,EMP011,SUP011
1200212,MED0128,Vitadine 200Ml,Syrup,Oral Liquid,Drug,1,23-07-2024,19:40,16.87,16.87,11.3,5.57,0,Cash,Walk-in,EMP012,SUP002
1200212,MED0100,Fokids Vitality  150Ml,Syrup,Oral Liquid,Drug,2,23-07-2024,19:40,15.77,31.54,21.12,10.42,15,Insurance,Insurance,EMP013,SUP007
1200284,MED0020,Queen Aromatherapy Grad,Soap,Personal Care,Supply,1,27-05-2024,16:41,2.18,2.18,1.46,0.72,0,Insurance,Regular,EMP009,SUP003
1200301,MED0111,Betasonate Eye Ointment,Eye Ointment,Ophthalmic,Drug,1,18-10-2024,17:16,31.65,31.65,21.2,10.45,5,Cash,Regular,EMP008,SUP007
1200332,MED0053,Bioflex Plus Join Repair Formula,Tablet,Oral Solid,Drug,3,15-10-2024,18:49,6.44,19.32,12.94,6.38,10,Cash,Regular,EMP010,SUP002
1200345,MED0129,Artelac Single Dose Ed,Drop,Oral Liquid,Drug,1,08-10-2024,19:23,16.06,16.06,10.76,5.3,5,Mobile Payment,Regular,EMP008,SUP008
1200378,MED0130,Gel Mouss Effaclar 200Ml,Gel,Topical,Supply,1,24-07-2024,13:39,33.77,33.77,22.62,11.15,10,Mobile Payment,Regular,EMP013,SUP006
1200378,MED0131,Bioderma Sensibio Ar,Cream,Topical,Supply,1,24-07-2024,13:39,14.38,14.38,9.63,4.75,0,Insurance,Regular,EMP020,SUP015
1200378,MED0132,Collafix 60Cap,Capsule,Oral Solid,Drug,2,24-07-2024,13:39,2.57,5.14,3.44,1.7,0,Cash,Regular,EMP016,SUP012
1200410,MED0133,Scarmed Silicon Gel,Gel,Topical,Drug,1,06-12-2024,16:57,35.49,35.49,23.77,11.72,0,Mobile Payment,Insurance,EMP001,SUP001
1200523,MED0134,Cefodox 200Mg,Tablet,Oral Solid,Drug,1,11-05-2024,15:48,19.02,19.02,12.74,6.28,15,Insurance,Regular,EMP019,SUP010
1200555,MED0126,Kidsvital Multivitamin Tonic Sunlife,Syrup,Oral Liquid,Drug,1,21-06-2024,17:17,7.19,7.19,4.82,2.37,5,Mobile Payment,Insurance,EMP008,SUP002
1200555,MED0135,Marathon 60 Tab,Capsule,Oral Solid,Drug,6,21-06-2024,17:17,3.08,18.48,12.38,6.1,0,Cash,New,EMP003,SUP013
1200600,MED0021,Sebium Photoderm Akn Mat Spf 30 40Ml,Cream,Topical,Supply,1,22-03-2024,20:48,32.82,32.82,21.98,10.84,10,Cash,Regular,EMP015,SUP010
1200798,MED0027,Benzac Ac 5%,Cream,Topical,Drug,1,16-04-2024,16:21,6.43,6.43,4.31,2.12,0,Card,Regular,EMP001,SUP006
1200798,MED0136,Trimoksazol  (400+80)Mg,Tablet,Oral Solid,Drug,3,16-04-2024,16:21,10.49,31.47,21.08,10.39,15,Insurance,Walk-in,EMP013,SUP014
1200828,MED0137,Pregabalin Accord 75Mg Hard,Capsule,Oral Solid,Drug,4,24-07-2024,17:46,2.78,11.12,7.45,3.67,5,Insurance,Regular,EMP019,SUP007
1200828,MED0138,Beneday 250/250/1/300Mg,Tablet,Oral Solid,Drug,3,24-07-2024,17:46,15.57,46.71,31.28,15.43,0,Card,Insurance,EMP012,SUP002
1200828,MED0139,Arcoxia 90 Mg,Tablet,Oral Solid,Drug,2,24-07-2024,17:46,15.67,31.34,20.99,10.35,0,Card,Walk-in,EMP012,SUP011
1200861,MED0140,Bioflex Cream,Cream,Topical,Drug,1,05-09-2024,19:35,7.75,7.75,5.19,2.56,0,Insurance,Regular,EMP013,SUP013
1200861,MED0139,Arcoxia 90 Mg,Tablet,Oral Solid,Drug,2,05-09-2024,19:35,15.67,31.34,20.99,10.35,0,Cash,Regular,EMP001,SUP011
1200877,MED0070,P.O,Powder,Dermatology,Supply,3,03-02-2024,20:56,10.35,31.05,20.8,10.25,5,Insurance,Regular,EMP016,SUP011
1200877,MED0126,Kidsvital Multivitamin Tonic Sunlife,Syrup,Oral Liquid,Drug,2,03-02-2024,20:56,7.19,14.38,9.63,4.75,0,Card,New,EMP014,SUP002
1200877,MED0128,Vitadine 200Ml,Syrup,Oral Liquid,Drug,1,03-02-2024,20:56,16.87,16.87,11.3,5.57,15,Mobile Payment,Regular,EMP015,SUP002
1200928,MED0141,Nutra Sleep Well ( Healthy Pectin Gummy),Lozenge,Oral Solid,Supply,1,27-09-2024,16:01,10.29,10.29,6.89,3.4,5,Cash,Regular,EMP014,SUP015
1200958,MED0020,Queen Aromatherapy Grad,Soap,Personal Care,Supply,1,03-03-2024,17:15,2.18,2.18,1.46,0.72,0,Mobile Payment,Regular,EMP003,SUP003
1200958,MED0030,Babe New Nuevo Spf 50,Cream,Topical,Supply,1,03-03-2024,17:15,25.34,25.34,16.97,8.37,15,Cash,Regular,EMP014,SUP002
1200958,MED0142,La Roche-Posay Lipikar Lait Milk Skn,Milk Formula,Oral Liquid,Supply,1,03-03-2024,17:15,10.8,10.8,7.23,3.57,0,Insurance,Regular,EMP009,SUP012
1201020,MED0143,Sleep Aid Enjoy Your Sweet Dreams,Lozenge,Oral Solid,Drug,1,08-07-2024,20:15,6.4,6.4,4.29,2.11,15,Insurance,Walk-in,EMP012,SUP008
1201020,MED0144,Lrp Anthelis Xl Spf 50Dry Touch Cream,Gel,Topical,Supply,1,08-07-2024,20:14,35.28,35.28,23.63,11.65,0,Cash,Insurance,EMP008,SUP001
1201041,MED0145,Fast Fat Super 1&2 2*60,Tablet,Oral Solid,Supply,1,05-04-2024,15:16,9.33,9.33,6.25,3.08,15,Mobile Payment,Regular,EMP009,SUP012
1201041,MED0126,Kidsvital Multivitamin Tonic Sunlife,Syrup,Oral Liquid,Drug,2,05-04-2024,15:15,7.19,14.38,9.63,4.75,0,Cash,Regular,EMP012,SUP002
1201053,MED0119,C-Lax  25Tab,Tablet,Oral Solid,Drug,2,08-06-2024,15:50,12.77,25.54,17.11,8.43,10,Cash,Insurance,EMP009,SUP011
1201053,MED0122,Kiloloss,Capsule,Oral Solid,Supply,1,08-06-2024,15:50,11.48,11.48,7.69,3.79,10,Mobile Payment,Regular,EMP016,SUP005
1201053,MED0085,Multvitamin Orange Flavour,Tablet,Oral Solid,Supply,2,08-06-2024,15:50,8.89,17.78,11.91,5.87,0,Mobile Payment,Walk-in,EMP006,SUP009
1201053,MED0057,Lipo6 Black,Capsule,Oral Solid,Supply,1,08-06-2024,15:50,4.67,4.67,3.13,1.54,0,Cash,New,EMP006,SUP009
1201109,MED0146,Paracetamol 500Mg,Tablet,Oral Solid,Drug,1,23-11-2024,18:29,5.42,5.42,3.63,1.79,0,Insurance,Insurance,EMP008,SUP011
1201117,MED0147,Exym 100Ml,Syrup,Oral Liquid,Supply,1,07-07-2024,18:52,10.63,10.63,7.12,3.51,15,Insurance,Insurance,EMP019,SUP002
1201246,MED0148,Gerovital Plant Stop Acnee Jel,Gel,Topical,Supply,1,29-02-2024,21:17,30.01,30.01,20.1,9.91,15,Card,New,EMP017,SUP006
1201246,MED0030,Babe New Nuevo Spf 50,Cream,Topical,Supply,1,29-02-2024,21:17,25.34,25.34,16.97,8.37,15,Insurance,Insurance,EMP020,SUP002
1201284,MED0046,Chloramphenicol 1% W/W Eye Oint,Ointment,Topical,Supply,2,09-03-2024,15:47,11.61,23.22,15.55,7.67,15,Cash,Regular,EMP017,SUP007
1201284,MED0149,Lefox 500 Mg,Tablet,Oral Solid,Drug,1,09-03-2024,15:47,5.22,5.22,3.5,1.72,0,Cash,New,EMP007,SUP010
1201284,MED0047,Johson Baby,Oil,Personal Care,Supply,1,09-03-2024,15:47,4.83,4.83,3.23,1.6,0,Insurance,Regular,EMP002,SUP013
1201284,MED0150,Schauma Kids Shampoo & Waschgel For Girl,Shampoo,Personal Care,Supply,1,09-03-2024,15:47,10.73,10.73,7.19,3.54,10,Mobile Payment,Regular,EMP013,SUP013
1201322,MED0151,Lipster  5G,Cream,Topical,Drug,1,29-05-2024,17:25,39.82,39.82,26.67,13.15,0,Cash,Regular,EMP012,SUP015
1201325,MED0047,Johson Baby,Oil,Personal Care,Supply,1,08-11-2024,17:31,4.83,4.83,3.23,1.6,0,Insurance,Regular,EMP002,SUP013
1201325,MED0150,Schauma Kids Shampoo & Waschgel For Girl,Shampoo,Personal Care,Supply,1,08-11-2024,17:31,10.73,10.73,7.19,3.54,0,Cash,Walk-in,EMP008,SUP013
1201325,MED0046,Chloramphenicol 1% W/W Eye Oint,Ointment,Topical,Supply,2,08-11-2024,17:31,11.61,23.22,15.55,7.67,0,Card,Regular,EMP003,SUP007
1201325,MED0149,Lefox 500 Mg,Tablet,Oral Solid,Drug,1,08-11-2024,17:31,5.22,5.22,3.5,1.72,0,Card,Walk-in,EMP006,SUP010
1201425,MED0152,Avene Physiolift Night Cream 30Ml,Cream,Topical,Supply,1,14-04-2024,15:06,27.05,27.05,18.12,8.93,5,Cash,Regular,EMP003,SUP015
1201425,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,14-04-2024,15:06,18.5,18.5,12.39,6.11,0,Cash,Regular,EMP020,SUP010
1201425,MED0132,Collafix 60Cap,Capsule,Oral Solid,Drug,4,14-04-2024,15:06,2.57,10.28,6.89,3.39,0,Cash,Insurance,EMP018,SUP012
1201568,MED0020,Queen Aromatherapy Grad,Soap,Personal Care,Supply,2,12-04-2024,15:22,2.18,4.36,2.92,1.44,10,Cash,Insurance,EMP002,SUP003
1201582,MED0105,Nutrigen Growmega Fish Oil  200Ml Help Childern,Syrup,Oral Liquid,Drug,1,27-10-2024,16:10,6.27,6.27,4.2,2.07,10,Insurance,Insurance,EMP009,SUP010
1201637,MED0053,Bioflex Plus Join Repair Formula,Tablet,Oral Solid,Drug,3,22-04-2024,18:17,6.44,19.32,12.94,6.38,0,Card,Walk-in,EMP003,SUP002
1201637,MED0153,Arcoxia 120Mg,Tablet,Oral Solid,Drug,1,22-04-2024,18:17,9.6,9.6,6.43,3.17,5,Cash,New,EMP017,SUP006
1201637,MED0052,Arthri Flex,Gel,Topical,Drug,1,22-04-2024,18:17,10.75,10.75,7.2,3.55,10,Mobile Payment,Walk-in,EMP009,SUP012
1201637,MED0154,Depo-Medrol 80Mg Syring,Injection,Injectable,Drug,1,22-04-2024,18:17,46.23,46.23,30.96,15.27,0,Insurance,Walk-in,EMP015,SUP012
1201637,MED0074,Capsoli Batal,Capsule,Oral Solid,Drug,1,22-04-2024,18:16,7.32,7.32,4.9,2.42,10,Mobile Payment,New,EMP005,SUP001
1201692,MED0028,Isotoin 20Mg Usp,Capsule,Oral Solid,Drug,2,20-02-2024,14:47,3.29,6.58,4.41,2.17,0,Mobile Payment,Regular,EMP010,SUP013
1201696,MED0155,Amoxicillin 500Mg,Capsule,Oral Solid,Drug,1,20-04-2024,14:53,3.74,3.74,2.5,1.24,0,Cash,Insurance,EMP005,SUP011
1201828,MED0156,Dentissimo Gold 75Ml,Toothpaste,Personal Care,Supply,1,12-09-2024,12:51,8.29,8.29,5.55,2.74,0,Insurance,Regular,EMP014,SUP010
1201836,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,25-01-2024,13:18,18.5,18.5,12.39,6.11,5,Mobile Payment,New,EMP009,SUP010
1201838,MED0044,Kidssi Growth 150Ml,Syrup,Oral Liquid,Drug,1,16-09-2024,13:29,6.63,6.63,4.44,2.19,15,Insurance,Regular,EMP006,SUP002
1201850,MED0006,Istovin 20Mg,Capsule,Oral Solid,Drug,2,17-07-2024,14:59,14.02,28.04,18.78,9.26,15,Cash,Walk-in,EMP008,SUP013
1201850,MED0157,Moclavin 875/125Mg,Tablet,Oral Solid,Drug,2,17-07-2024,14:58,7.75,15.5,10.38,5.12,5,Cash,Insurance,EMP014,SUP011
